tweet_text,cyberbullying_type
I would never blame my mental illness on someone else. like ever. I WILL however find it interesting that several girls who bullied me in middle and high school “loved” and “hugged” my latest fb post on self harm recovery. VERY INTERESTING,age
"Looks at her and then down. ""I told you I was bullied... And girls weren't really interested in me during high school. I got out of college and got into a relationship with this girl... Hot as hell but crazier than anything. She was pretty manipulative and pretty much ruined &gt;",age
Because she is exactly the type of girl they physically bullied in High School but aren’t allowed to as adults. So they seethe their anger out of frustration,age
"@Jim_Jordan Too bad you couldn't speak up over the sexual assault at UH when wrestlers told you what was happening. Bully big mouth for Barr, though. Coward/bully. Oh, Mr Law School graduate? Yes or No questions are just that, whether in Court or a Hearing.",age
I wonder how many girls she bullied to the point of suicidal intentions in high school while fooling the faculty with her faux cutesy persona.,age
you can tell she's been trying super hard to be alt since the beginning because she's always trying to put up this front that she was a nerdy girl who likes anime and has anxiety but she probably bullied people in junior high for liking it,age
"Ah, so you were the school bully?",age
"7 rings is a song that vibes with all the girls that bullied me. it’s so like... if 7 rings was a person, it would be a high school girl telling other girls they’re fat and ugly",age
Oh haha you made a joke about your homophobic high school bully being gay how funny lol,age
I imagine bullies gave you a hard time in school Dave PORNO. Sad.,age
GIRL I know. I truly wouldn’t care if I didn’t hear from my high school classmates again. They bullied tf out of me but bc I was still in between “popular” &amp; “weird” they wanna play friends now. UHHH NO THANK YOU. I’m better off.,age
...but their school bully is leaving to join the government.,age
Oh god this is all of the girls who bullied me in high school as adults isn’t it,age
"yes but can't local government or else our workplaces, schools, private businesses like stadiums, movie theaters etc all ""require"" one? parents and school administrations will bully parents to get them..Then it pretty much becomes ""mandatory"" for normal life. scary..",age
"It's a Catch22 situation when the President threatens to take away school funding if schools don't open up. He's being a bully. Moreover, when it only takes ONE person to bring the virus home or to school and spread it. It doesn't matter the location.",age
I really hope people are losing faith in that orange faced buffoon. I never had faith in him to start with. I knew he was a conman before the election & nothing has happened to change my mind. I don’t understand how people like him. He is a school yard bully.,age
just found out the girl i bullied back in high school is still posting shit about me. not her fault though. i deserve it,age
"Haha thank you! When I was a teenager I had a complex because girls bullied me in Jr High by fake asking me out, really messed up my mindset.",age
"I always see this guy on the city bus who I used to be friends with in high school. We stopped being friends bc he gave my phone number to a girl who bullied me. Every time I see him on the bus, he gives me dirty looks??",age
"that biatch sayin she got bullied in school is just making excuses..no one left you out, YOU chose not to talk to him just then #thebachelor",age
yes bcuz I went off at a bully at school,age
this group of girls that bullied me in high school have all hit me up separately to hang out cause they think I look like someone they could just chill and smoke with... I wonder if they know who I am or know that their friends are hitting me up too? Am I being bullied at 25?,age
now who’s the high school bully...,age
"so this girl had a seizure at lunch at my high school and went to the hospital. AFTER THAT ANOTHER girl says ""oh she's just faking it"" she got bullied for like the rest of the day after that",age
"I remember back in high school a girl was bullied for photoshop her pictures, but now everyone does Facetune",age
The girl who bullied me the most in high school is going to nursing school now,age
I love when girls who would bully me in high school ask me to do their hair like hey girl ! Nahh I’ll pass on that bye,age
thwy look like they would bully me in middle school,age
girls from my high school made a trashtalk facebook group that was initially just to spill tea about what secret shit has happened in our school but then it turned into a group that bullied innocent people and now the admins are in trouble lmao dumb asses !!!,age
"If you don’t wish to cry, please don’t watch this but I high recommend that you do! That poor girl who got bullied but wanted to meet her hero, Stephanie My Wish: Stephanie McMahon goes over WWE creative ideas with 17-year old... https://youtu.be/zGC5MC9r0Z4 via @YouTube",age
"Ahaana & her sisters were major bullies in school &amp; college &amp; now she is teachin abt y bullying is wrong!They had made lots of girls' lives miserable.When victims talk abt it,these sisters harass them even more.Personality they show on social media is Fake. I'm their schoolmate",age
Sorry you got bullied by the pretty girls in high school,age
"if anything tall girls were always told they look like models lol. idk i went to high school in the valley where we are all short, so when a girl was tall we always complimented tf out of them. i’ve never seen a girl get bullied for her height",age
#irony BBC=woke school bully gang That curates news to push its agendas &amp; excludes certain views to do that #DefundTheBBC,age
"ARU SHAH + GOONIES To locate a magical cure that will save his dying father, 13-yr-old Sam goes to the land of Decapolis with his 2 bf’s. They’re hailed as heroes, returned from the past - which has its benefits. But then a 4th “hero” shows up - the school bully. #SFFpit #F #MG",age
"Idk how I survived being bullied in elementary school, junior high school &amp; fuckin high school. All because I was “quiet” or as they said “talked like a white girl”. Shit was SO DUMB.",age
I hate bullies because they've made my life in school a living hell. Yet I never thought about killing them. Because it's not right.,age
"Trump agrees that his son school should stay closed, but he's trying to bully the poor schools to open. CRAZY!!",age
"Dont yall remember that exceptionally pretty, topmodel type of girl that used to get bullied in high school? Nah? Me neither.",age
All the mean girls that bullied me in high school need to pay me reparations.,age
am i supposed care if people on this bird app don’t like me people at my school hate my guts and bully me 24/7 lmao,age
"I used to get bullied by the popular girls in my school. Today, I am the popular one, and my bullies go to my shows. - @LadyGaga.",age
Girls who bullied me in high school are married to dudes like this now.,age
"In elementary school, it was for being gay (They used to call me Tammy) In high school, it was for being clumsy and doofy (I won worst driver and accidentally hit a girl in the face with a carton of OJ that became a huge thing) Now: I get bullied for being too good looking",age
That sounds like the argument of a grade school bully or an domestic violence case—“Why are you hitting yourself? Look what you made me do! It’s your own fault that you got hit.”,age
The girls that bullied me in high school tbh,age
Tw// Literally makes me fucking laugh how shit my high school was. I got fully bullied on my school bus for 2 years bc I liked girls as my ‘friends’ knew these assholes would be horrid if they told them. They used to legit throw scissors and rip cans open and throw them at me-,age
sharpay evens wasn’t a victim . she was a privileged white girl that bullied everyone on her way to the top. literally can’t imagine her as a serious broadway performer when she couldn’t even handle some high school competition without throwing a tantrum.,age
What movie?,age
Not a girl from my high school trying to become an influencer and preaching kindness when she bullied me for being emo ummmm,age
"Luca, school will end. I know it feels impossible now, but it will. Those bullies have hit the highest point in their life that they're likely to achieve. That is the highest point in their popularity. You however will be resilient and strong, you'll go onto achieve great things",age
